"Site_ID","Study","General_Location","Specific_Location","State","Region","Latitude","Longitude","Collaborator","Matrix","Scientific_Name","Calendar_Year","Unit","Laboratory","TechMemo_Group","Sum","Count"
"LERB","Mussel Watch","Lake Erie","Reno Beach","Ohio","Great Lakes",41.6745,-83.2261925953063,"","Mussel","Dreissena species","1997","ng/dry g","","Total PAHs",1672.42,39
"MBVB","Mussel Watch","Mission Bay","Ventura Bridge","California","Pacific Coast",32.7675,-117.242,"","Mussel","Mytilus species","2007","ng/dry g","","Total PAHs",160,39
"CBAP","Mussel Watch","Carmel Bay","Arrowhead Point","California","Pacific Coast",36.5614,-121.9406,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",18.7,39
"SSSI","Mussel Watch","Sapelo Sound","Sapelo Island","Georgia","South Atlantic Coast",31.3928,-81.288,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",333.3,39
"EPGB","Mussel Watch","Eastern Prince William Sound","Galena Bay","Alaska","Pacific Coast",60.94349,-146.676695471698,"","Mussel","Mytilus edulis","2012","ng/dry g","","Total PAHs",20.65,39
"IBNJ","Mussel Watch","Imperial Beach","North Jetty","California","Pacific Coast",32.5876908770453,-117.1335,"","Mussel","Mytilus species","2012","ng/dry g","","Total PAHs",204.23,39
"SSSS","Mussel Watch","San Simeon Point","San Simeon Point","California","Pacific Coast",35.6347,-121.1947,"","Mussel","Mytilus species","2000","ng/dry g","","Total PAHs",22.2,39
"MBCP","Mussel Watch","Mobile Bay","Cedar Point Reef","Alabama","Gulf Coast",30.3155,-88.1338,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",611.586664,39
"BHHB","Mussel Watch","Boston Harbor","Hingham Bay","Massachusetts","North Atlantic Coast",42.276,-70.8833057881331,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",636.4,39
"ABWJ","Mussel Watch","Anaheim Bay","West Jetty","California","Pacific Coast",33.7335,-118.101,"","Mussel","Mytilus species","1999","ng/dry g","","Total PAHs",54.5,39
"PGLP","Mussel Watch","Pacific Grove","Lovers Point","California","Pacific Coast",36.6272,-121.9165,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",19.7,39
"BBGC","Mussel Watch","Biscayne Bay","Gould's Canal","Florida","South Atlantic Coast",25.5333110751724,-80.3231889248276,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",2254.7,39
"CLCL","Mussel Watch","Caillou Lake","Caillou Lake","Louisiana","Gulf Coast",29.2531941131708,-90.9266941131708,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",591.49,39
"NBDI","Mussel Watch","Narragansett Bay","Dyer Island","Rhode Island","North Atlantic Coast",41.6048048182475,-71.3051951817525,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",1364.97,39
"GBCR","Mussel Watch","Galveston Bay","Confederate Reef","Texas","Gulf Coast",29.2633061106858,-94.9163061106859,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",433.6,39
"TBHP","Mussel Watch","Tillamook Bay","Hobsonville Point","Oregon","Pacific Coast",45.5472,-123.9075,"","Mussel","Mytilus species","1996","ng/dry g","","Total PAHs",839,39
"MSBB","Mussel Watch","Mississippi Sound","Biloxi Bay","Mississippi","Gulf Coast",30.3925,-88.8575,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",861.3,39
"TBLF","Mussel Watch","Terrebonne Bay","Lake Felicity","Louisiana","Gulf Coast",29.2642,-90.3982,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",278.8,39
"SSBI","Mussel Watch","South Puget Sound","Budd Inlet","Washington","Pacific Coast",47.0993059820459,-122.894194023338,"","Mussel","Mytilus species","2002","ng/dry g","","Total PAHs",994.6,39
"CBPP","Mussel Watch","Choctawhatchee Bay","Postil Point","Florida","Gulf Coast",30.4823058210441,-86.4793058210441,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",1380.780007,39
"TBPB","Mussel Watch","Tampa Bay","Papys Bayou","Florida","Gulf Coast",27.844303943748,-82.6115,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",898.6,39
"TBHB","Mussel Watch","Tampa Bay","Hillsborough Bay","Florida","Gulf Coast",27.8548062083073,-82.3946937916927,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",349.4,39
"SLBB","Mussel Watch","Sabine Lake","Blue Buck Point","Louisiana","Gulf Coast",29.7908058956875,-93.9063058956875,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",704.83,39
"GBOB","Mussel Watch","Galveston Bay","Offatts Bayou","Texas","Gulf Coast",29.284,-94.8363057916605,"","Oyster","Crassostrea virginica","1994","ng/dry g","","Total PAHs",1377.749926,39
"YBOP","Mussel Watch","Yaquina Bay","Oneatta Point","Oregon","Pacific Coast",44.5752,-123.989,"","Mussel","Mytilus edulis","2008","ng/dry g","","Total PAHs",311.1,39
"BBSM","Mussel Watch","Bellingham Bay","Squalicum Marina Jet.","Washington","Pacific Coast",48.7521939362372,-122.497806058305,"","Mussel","Mytilus species","1996","ng/dry g","","Total PAHs",1023.5,39
"GHWJ","Mussel Watch","Gray's Harbor","Westport Jetty","Washington","Pacific Coast",46.9097,-124.1177,"","Mussel","Mytilus species","2002","ng/dry g","","Total PAHs",156.5,39
"EVFU","Mussel Watch","Everglades","Faka Union Bay","Florida","Gulf Coast",25.9023,-81.5123,"","Oyster","Crassostrea virginica","1995","ng/dry g","","Total PAHs",114.46,39
"HRBP","Mussel Watch","Hudson/Raritan Estuary","Battery Park","New York","North Atlantic Coast",40.7046,-74.0183,"","Mussel","Mytilus edulis","2008","ng/dry g","","Total PAHs",10652.7,39
"JFCF","Mussel Watch","Strait of Juan de Fuca","Cape Flattery","Washington","Pacific Coast",48.3825,-124.728,"","Mussel","Mytilus species","2002","ng/dry g","","Total PAHs",55.9,39
"SFYB","Mussel Watch","San Francisco Bay","Yerba Buena Island","California","Pacific Coast",37.8152,-122.3715,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",1956.6,39
"GBBS","Mussel Watch","Green Bay","Bayshore Park","Wisconsin","Great Lakes",44.637,-87.8081933275996,"","Mussel","Dreissena species","2000","ng/dry g","","Total PAHs",126.6,39
"MSBB","Mussel Watch","Mississippi Sound","Biloxi Bay","Mississippi","Gulf Coast",30.3925,-88.8575,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",3851.3,39
"CBRP","Mussel Watch","Coos Bay","Russell Point","Oregon","Pacific Coast",43.4313058091503,-124.221194196078,"","Mussel","Mytilus species","1999","ng/dry g","","Total PAHs",547,39
"PRMC","Mussel Watch","Potomac River","Mattox Creek","Virginia","South Atlantic Coast",38.2233,-76.9615,"","Oyster","Crassostrea virginica","2003","ng/dry g","","Total PAHs",279.9,39
"CAGH","Mussel Watch","Cape Ann","Gap Head","Massachusetts","North Atlantic Coast",42.6577,-70.5973,"","Mussel","Mytilus edulis","2007","ng/dry g","","Total PAHs",250.8,39
"CBBO","Mussel Watch","Chesapeake Bay","Bodkin Point","Maryland","South Atlantic Coast",39.1573135670192,-76.4048135670192,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",248.9,39
"CBHP","Mussel Watch","Chesapeake Bay","Hackett Point Bar","Maryland","South Atlantic Coast",38.9695,-76.414690421544,"","Oyster","Crassostrea virginica","2005","ng/dry g","","Total PAHs",366.7,39
"CFBI","Mussel Watch","Cape Fear","Battery Island","North Carolina","South Atlantic Coast",33.9158050113191,-78.0035,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",127.6,39
"MBLR","Mussel Watch","Matagorda Bay","Lavaca River Mouth","Texas","Gulf Coast",28.6603,-96.5845,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",227.72,39
"BHDI","Mussel Watch","Boston Harbor","Deer Island","Massachusetts","North Atlantic Coast",42.3573057818576,-70.973,"","Mussel","Mytilus edulis","2011","ng/dry g","","Total PAHs",2566.26,39
"CHSF","Mussel Watch","Charleston Harbor","Shutes Folly Island","South Carolina","South Atlantic Coast",32.7735,-79.9121848196856,"","Oyster","Crassostrea virginica","2002","ng/dry g","","Total PAHs",1266.927,39
"LIJI","Mussel Watch","Long Island","Jones Inlet","New York","North Atlantic Coast",40.5955,-73.5866927670191,"","Mussel","Mytilus edulis","2001","ng/dry g","","Total PAHs",478.8,39
"BSBG","Mussel Watch","Breton Sound","Bay Gardene","Louisiana","Gulf Coast",29.598,-89.6208,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",1097.22,39
"CPSB","Mussel Watch","Carpinteria State Beach","Carpinteria State Beach","California","Pacific Coast",34.3871086408716,-119.514,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",2645.8,39
"NYSR","Mussel Watch","New York Bight","Shark River","New Jersey","North Atlantic Coast",40.187,-74.009,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",5910.38,39
"MBVB","Mussel Watch","Mission Bay","Ventura Bridge","California","Pacific Coast",32.7675,-117.242,"","Mussel","Mytilus species","1994","ng/dry g","","Total PAHs",1207,39
"LMHB","Mussel Watch","Lake Michigan","Holland Breakwater","Michigan","Great Lakes",42.7731928907366,-86.215,"","Mussel","Dreissena species","1996","ng/dry g","","Total PAHs",2348.2,39
"WBLB","Mussel Watch","Winyah Bay","Lower Bay","South Carolina","South Atlantic Coast",33.243315446597,-79.197184553403,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",1422.5,39
"SRNB","Mussel Watch","Santee River","North Bay","South Carolina","South Atlantic Coast",33.168315600235,-79.241684399765,"","Oyster","Crassostrea virginica","1998","ng/dry g","","Total PAHs",139.5,39
"PSNR","Mussel Watch","Pamlico Sound","Neuse River","North Carolina","South Atlantic Coast",35.0896938148188,-76.529,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",143,39
"CDRF","Mussel Watch","Cardiff Reef","Cardiff Reef","California","Pacific Coast",32.9998894470028,-117.278678919328,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",163.1,39
"BBGN","Mussel Watch","Buzzards Bay","Goosebury Neck","Massachusetts","North Atlantic Coast",41.4816869858069,-71.0373130141931,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",621.55,39
"PSMF","Mussel Watch","Puget Sound","Mukilteo","Washington","Pacific Coast",47.9496921183591,-122.301592118359,"","Mussel","Mytilus species","2009","ng/dry g","","Total PAHs",888.5,39
"SCRF","Mussel Watch","Scripps Reef","Scripps Reef","California","Pacific Coast",32.8716086408716,-117.253191343578,"","Mussel","Mytilus species","2010","ng/dry g","","Total PAHs",68.3,39
"LEAB","Mussel Watch","Lake Erie","Ashtabula","Ohio","Great Lakes",41.9246931836145,-80.7183068163855,"","Mussel","Dreissena species","2001","ng/dry g","","Total PAHs",524.64,39
"CKBP","Mussel Watch","Cedar Key","Black Point","Florida","Gulf Coast",29.2066947257176,-83.0695,"","Oyster","Crassostrea virginica","2011","ng/dry g","","Total PAHs",71.06,39
"BBCC","Mussel Watch","Buzzards Bay","Cape Cod Canal","Massachusetts","North Atlantic Coast",41.7401845631008,-70.6156845631008,"","Mussel","Mytilus edulis","2010","ng/dry g","","Total PAHs",338.71,39
"GBCR","Mussel Watch","Galveston Bay","Confederate Reef","Texas","Gulf Coast",29.2633061106858,-94.9163061106859,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",332.96,39
"PSWB","Mussel Watch","Pamlico Sound","Wysocking Bay","North Carolina","South Atlantic Coast",35.4123063375573,-76.0396936624427,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",5.5,39
"NYSH","Mussel Watch","New York Bight","Sandy Hook","New Jersey","North Atlantic Coast",40.4875,-74.0333080988785,"","Mussel","Mytilus edulis","2004","ng/dry g","","Total PAHs",3468.8,39
"CBJB","Mussel Watch","Choctawhatchee Bay","Joe's Bayou","Florida","Gulf Coast",30.4108057422079,-86.4908057422079,"","Oyster","Crassostrea virginica","1990","ng/dry g","","Total PAHs",3426.746663,39
"LIHH","Mussel Watch","Long Island Sound","Hempstead Harbor","New York","North Atlantic Coast",40.8558,-73.6753,"","Mussel","Mytilus edulis","2009","ng/dry g","","Total PAHs",779.23,39
"RBHC","Mussel Watch","Rookery Bay","Henderson Creek","Florida","Gulf Coast",26.027,-81.7388059417176,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",241.39,39
"SFDB","Mussel Watch","San Francisco Bay","Dumbarton Bridge","California","Pacific Coast",37.5027,-122.1213,"","Mussel","Mytilus species","2003","ng/dry g","","Total PAHs",396.5,39
"MRTP","Mussel Watch","Mississippi River","Tiger Pass","Louisiana","Gulf Coast",29.145,-89.4273,"","Oyster","Crassostrea virginica","1993","ng/dry g","","Total PAHs",1648.37,39
"MSPC","Mussel Watch","Mississippi Sound","Pass Christian","Mississippi","Gulf Coast",30.3023056920106,-89.3271943079894,"","Oyster","Crassostrea virginica","2006","ng/dry g","","Total PAHs",5365.6,39
"WBNA","Mussel Watch","Willapa Bay","Nahcotta","Washington","Pacific Coast",46.4991932111992,-124.02719321731,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",299.4,39
"PBIB","Mussel Watch","Pensacola Bay","Indian Bayou","Florida","Gulf Coast",30.5166957464818,-87.1116957464818,"","Oyster","Crassostrea virginica","1991","ng/dry g","","Total PAHs",544.7200003,39
"RSJC","Mussel Watch","Roanoke Sound","John Creek","North Carolina","South Atlantic Coast",35.8898,-75.6337,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",985.6,39
"PBSI","Mussel Watch","Penobscot Bay","Sears Island","Maine","North Atlantic Coast",44.456694944563,-68.883194944563,"","Mussel","Mytilus edulis","1993","ng/dry g","","Total PAHs",1100.41,39
"CBDP","Mussel Watch","Chesapeake Bay","Dandy Point","Virginia","South Atlantic Coast",37.0983051054624,-76.2948051054624,"","Oyster","Crassostrea virginica","2007","ng/dry g","","Total PAHs",605.3,39
"PSEH","Mussel Watch","Puget Sound","Everett Harbor","Washington","Pacific Coast",47.9726928167047,-122.23030717683,"","Mussel","Mytilus species","2002","ng/dry g","","Total PAHs",3251.8,39
"CLLC","Mussel Watch","Calcasieu Lake","Lake Charles","Louisiana","Gulf Coast",30.0586938407061,-93.3075,"","Oyster","Crassostrea virginica","1999","ng/dry g","","Total PAHs",199.4,39
"SSSI","Mussel Watch","Sapelo Sound","Sapelo Island","Georgia","South Atlantic Coast",31.3928,-81.288,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",63.2,39
"PRPR","Mussel Watch","Point Roberts","Point Roberts","Washington","Pacific Coast",48.9903,-123.0883,"","Mussel","Mytilus species","2006","ng/dry g","","Total PAHs",492.5,39
"CBRP","Mussel Watch","Coos Bay","Russell Point","Oregon","Pacific Coast",43.4313058091503,-124.221194196078,"","Mussel","Mytilus species","2003","ng/dry g","","Total PAHs",430.6,39
"NYSR","Mussel Watch","New York Bight","Shark River","New Jersey","North Atlantic Coast",40.187,-74.009,"","Mussel","Mytilus edulis","2011","ng/dry g","","Total PAHs",1833.46,39
"TBLB","Mussel Watch","Terrebonne Bay","Lake Barre","Louisiana","Gulf Coast",29.2595,-90.5943059020751,"","Oyster","Crassostrea virginica","1996","ng/dry g","","Total PAHs",429,39
"TBCB","Mussel Watch","Tampa Bay","Cockroach Bay","Florida","Gulf Coast",27.681,-82.5176940947818,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",348.03,39
"BSSI","Mussel Watch","Breton Sound","Sable Island","Louisiana","Gulf Coast",29.4057,-89.4838,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",1357.91,39
"OSBJ","Mussel Watch","Oceanside","Municipal Beach Jetty","California","Pacific Coast",33.2016900466315,-117.39369005559,"","Mussel","Mytilus species","2008","ng/dry g","","Total PAHs",79.2,39
"CBDP","Mussel Watch","Chesapeake Bay","Dandy Point","Virginia","South Atlantic Coast",37.0983051054624,-76.2948051054624,"","Oyster","Crassostrea virginica","2009","ng/dry g","","Total PAHs",609.2,39
"GBTD","Mussel Watch","Galveston Bay","Todd's Dump","Texas","Gulf Coast",29.503,-94.896,"","Oyster","Crassostrea virginica","2004","ng/dry g","","Total PAHs",1629.9,39
"CCNH","Mussel Watch","Cape Cod","Nauset Harbor","Massachusetts","North Atlantic Coast",41.7958050509546,-69.9461949490454,"","Mussel","Mytilus edulis","2007","ng/dry g","","Total PAHs",139.5,39
"PSEH","Mussel Watch","Puget Sound","Everett Harbor","Washington","Pacific Coast",47.9726928167047,-122.23030717683,"","Mussel","Mytilus species","2007","ng/dry g","","Total PAHs",5294.5,39
"NBES","Mussel Watch","Nahku Bay","East Side","Alaska","Pacific Coast",59.4533,-135.3365,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",267.6,39
"IRSR","Mussel Watch","Indian River","Sebastian River","Florida","South Atlantic Coast",27.8295,-80.4743,"","Oyster","Crassostrea virginica","2003","ng/dry g","","Total PAHs",781.9,39
"MBSC","Mussel Watch","Monterey Bay","Point Santa Cruz","California","Pacific Coast",36.9542,-122.0247,"","Mussel","Mytilus species","1997","ng/dry g","","Total PAHs",102,39
"PCMP","Mussel Watch","Panama City","Municipal Pier","Florida","Gulf Coast",30.1511923429189,-85.663,"","Oyster","Crassostrea virginica","1995","ng/dry g","","Total PAHs",10800.5,39
"MBML","Mussel Watch","Monterey Bay","Moss Landing","California","Pacific Coast",36.8012,-121.7897,"","Mussel","Mytilus species","1993","ng/dry g","","Total PAHs",74.8,39
"LHTB","Mussel Watch","Lake Huron","Thunder Bay","Michigan","Great Lakes",44.9221919406967,-83.4135,"","Mussel","Dreissena species","2008","ng/dry g","","Total PAHs",139.4,39
"DBCM","Mussel Watch","Delaware Bay","Cape May","New Jersey","North Atlantic Coast",38.9821936635864,-74.9613063364136,"","Mussel","Mytilus edulis","2003","ng/dry g","","Total PAHs",601.7,39
"CKBP","Mussel Watch","Cedar Key","Black Point","Florida","Gulf Coast",29.2066947257176,-83.0695,"","Oyster","Crassostrea virginica","2001","ng/dry g","","Total PAHs",136.5,39
"HRJB","Mussel Watch","Hudson/Raritan Estuary","Jamaica Bay","New York","North Atlantic Coast",40.5667,-73.8953,"","Mussel","Mytilus edulis","2008","ng/dry g","","Total PAHs",2185.5,39
"ESBD","Mussel Watch","Espiritu Santo","Bill Days Reef","Texas","Gulf Coast",28.4118,-96.449,"","Oyster","Crassostrea virginica","1997","ng/dry g","","Total PAHs",168,39
"PLLH","Mussel Watch","Point Loma","Lighthouse","California","Pacific Coast",32.6805,-117.2488,"","Mussel","Mytilus species","2005","ng/dry g","","Total PAHs",234.7,39
"KBCI","Mussel Watch","Kachemak Bay","Cohen Island","Alaska","Pacific Coast",59.5391306792453,-151.476911320755,"","Mussel","Mytilus edulis","2012","ng/dry g","","Total PAHs",14.35,39
"GBYC","Mussel Watch","Galveston Bay","Yacht Club","Texas","Gulf Coast",29.622,-94.9958060260112,"","Oyster","Crassostrea virginica","1992","ng/dry g","","Total PAHs",1478.64,39
"SAWB","Mussel Watch","St. Andrew Bay","Watson Bayou","Florida","Gulf Coast",30.1425,-85.632193857308,"","Oyster","Crassostrea virginica","2007","ng/dry g","","Total PAHs",1442.6,39
